id n pop length mu rec
locus1221 50 1 100 1e-08 0
locus1221 50 2 100 1e-08 0
locus1222 50 1 100 1e-08 0
locus1222 50 2 100 1e-08 0
locus1223 50 1 100 1e-08 0
locus1223 50 2 100 1e-08 0
locus1224 50 1 100 1e-08 0
locus1224 50 2 100 1e-08 0
locus1225 50 1 100 1e-08 0
locus1225 50 2 100 1e-08 0
locus1226 50 1 100 1e-08 0
locus1226 50 2 100 1e-08 0
locus1227 50 1 100 1e-08 0
locus1227 50 2 100 1e-08 0
locus1228 50 1 100 1e-08 0
locus1228 50 2 100 1e-08 0
locus1229 50 1 100 1e-08 0
locus1229 50 2 100 1e-08 0
locus1230 50 1 100 1e-08 0
locus1230 50 2 100 1e-08 0
locus1231 50 1 100 1e-08 0
locus1231 50 2 100 1e-08 0
locus1232 50 1 100 1e-08 0
locus1232 50 2 100 1e-08 0
locus1233 50 1 100 1e-08 0
locus1233 50 2 100 1e-08 0
locus1234 50 1 100 1e-08 0
locus1234 50 2 100 1e-08 0
locus1235 50 1 100 1e-08 0
locus1235 50 2 100 1e-08 0
locus1236 50 1 100 1e-08 0
locus1236 50 2 100 1e-08 0
locus1237 50 1 100 1e-08 0
locus1237 50 2 100 1e-08 0
locus1238 50 1 100 1e-08 0
locus1238 50 2 100 1e-08 0
locus1239 50 1 100 1e-08 0
locus1239 50 2 100 1e-08 0
locus1240 50 1 100 1e-08 0
locus1240 50 2 100 1e-08 0
locus1241 50 1 100 1e-08 0
locus1241 50 2 100 1e-08 0
locus1242 50 1 100 1e-08 0
locus1242 50 2 100 1e-08 0
locus1243 50 1 100 1e-08 0
locus1243 50 2 100 1e-08 0
locus1244 50 1 100 1e-08 0
locus1244 50 2 100 1e-08 0
locus1245 50 1 100 1e-08 0
locus1245 50 2 100 1e-08 0
locus1246 50 1 100 1e-08 0
locus1246 50 2 100 1e-08 0
locus1247 50 1 100 1e-08 0
locus1247 50 2 100 1e-08 0
locus1248 50 1 100 1e-08 0
locus1248 50 2 100 1e-08 0
locus1249 50 1 100 1e-08 0
locus1249 50 2 100 1e-08 0
locus1250 50 1 100 1e-08 0
locus1250 50 2 100 1e-08 0
locus1251 50 1 100 1e-08 0
locus1251 50 2 100 1e-08 0
locus1252 50 1 100 1e-08 0
locus1252 50 2 100 1e-08 0
locus1253 50 1 100 1e-08 0
locus1253 50 2 100 1e-08 0
locus1254 50 1 100 1e-08 0
locus1254 50 2 100 1e-08 0
locus1255 50 1 100 1e-08 0
locus1255 50 2 100 1e-08 0
locus1256 50 1 100 1e-08 0
locus1256 50 2 100 1e-08 0
locus1257 50 1 100 1e-08 0
locus1257 50 2 100 1e-08 0
locus1258 50 1 100 1e-08 0
locus1258 50 2 100 1e-08 0
locus1259 50 1 100 1e-08 0
locus1259 50 2 100 1e-08 0
locus1260 50 1 100 1e-08 0
locus1260 50 2 100 1e-08 0
locus1261 50 1 100 1e-08 0
locus1261 50 2 100 1e-08 0
locus1262 50 1 100 1e-08 0
locus1262 50 2 100 1e-08 0
locus1263 50 1 100 1e-08 0
locus1263 50 2 100 1e-08 0
locus1264 50 1 100 1e-08 0
locus1264 50 2 100 1e-08 0
locus1265 50 1 100 1e-08 0
locus1265 50 2 100 1e-08 0
locus1266 50 1 100 1e-08 0
locus1266 50 2 100 1e-08 0
locus1267 50 1 100 1e-08 0
locus1267 50 2 100 1e-08 0
locus1268 50 1 100 1e-08 0
locus1268 50 2 100 1e-08 0
locus1269 50 1 100 1e-08 0
locus1269 50 2 100 1e-08 0
locus1270 50 1 100 1e-08 0
locus1270 50 2 100 1e-08 0
locus1271 50 1 100 1e-08 0
locus1271 50 2 100 1e-08 0
locus1272 50 1 100 1e-08 0
locus1272 50 2 100 1e-08 0
locus1273 50 1 100 1e-08 0
locus1273 50 2 100 1e-08 0
locus1274 50 1 100 1e-08 0
locus1274 50 2 100 1e-08 0
locus1275 50 1 100 1e-08 0
locus1275 50 2 100 1e-08 0
locus1276 50 1 100 1e-08 0
locus1276 50 2 100 1e-08 0
locus1277 50 1 100 1e-08 0
locus1277 50 2 100 1e-08 0
locus1278 50 1 100 1e-08 0
locus1278 50 2 100 1e-08 0
locus1279 50 1 100 1e-08 0
locus1279 50 2 100 1e-08 0
locus1280 50 1 100 1e-08 0
locus1280 50 2 100 1e-08 0
locus1281 50 1 100 1e-08 0
locus1281 50 2 100 1e-08 0
locus1282 50 1 100 1e-08 0
locus1282 50 2 100 1e-08 0
locus1283 50 1 100 1e-08 0
locus1283 50 2 100 1e-08 0
locus1284 50 1 100 1e-08 0
locus1284 50 2 100 1e-08 0
locus1285 50 1 100 1e-08 0
locus1285 50 2 100 1e-08 0
locus1286 50 1 100 1e-08 0
locus1286 50 2 100 1e-08 0
locus1287 50 1 100 1e-08 0
locus1287 50 2 100 1e-08 0
locus1288 50 1 100 1e-08 0
locus1288 50 2 100 1e-08 0
locus1289 50 1 100 1e-08 0
locus1289 50 2 100 1e-08 0
locus1290 50 1 100 1e-08 0
locus1290 50 2 100 1e-08 0
locus1291 50 1 100 1e-08 0
locus1291 50 2 100 1e-08 0
locus1292 50 1 100 1e-08 0
locus1292 50 2 100 1e-08 0
locus1293 50 1 100 1e-08 0
locus1293 50 2 100 1e-08 0
locus1294 50 1 100 1e-08 0
locus1294 50 2 100 1e-08 0
locus1295 50 1 100 1e-08 0
locus1295 50 2 100 1e-08 0
locus1296 50 1 100 1e-08 0
locus1296 50 2 100 1e-08 0
locus1297 50 1 100 1e-08 0
locus1297 50 2 100 1e-08 0
locus1298 50 1 100 1e-08 0
locus1298 50 2 100 1e-08 0
locus1299 50 1 100 1e-08 0
locus1299 50 2 100 1e-08 0
locus1300 50 1 100 1e-08 0
locus1300 50 2 100 1e-08 0
locus1301 50 1 100 1e-08 0
locus1301 50 2 100 1e-08 0
locus1302 50 1 100 1e-08 0
locus1302 50 2 100 1e-08 0
locus1303 50 1 100 1e-08 0
locus1303 50 2 100 1e-08 0
locus1304 50 1 100 1e-08 0
locus1304 50 2 100 1e-08 0
locus1305 50 1 100 1e-08 0
locus1305 50 2 100 1e-08 0
locus1306 50 1 100 1e-08 0
locus1306 50 2 100 1e-08 0
locus1307 50 1 100 1e-08 0
locus1307 50 2 100 1e-08 0
locus1308 50 1 100 1e-08 0
locus1308 50 2 100 1e-08 0
locus1309 50 1 100 1e-08 0
locus1309 50 2 100 1e-08 0
locus1310 50 1 100 1e-08 0
locus1310 50 2 100 1e-08 0
locus1311 50 1 100 1e-08 0
locus1311 50 2 100 1e-08 0
locus1312 50 1 100 1e-08 0
locus1312 50 2 100 1e-08 0
locus1313 50 1 100 1e-08 0
locus1313 50 2 100 1e-08 0
locus1314 50 1 100 1e-08 0
locus1314 50 2 100 1e-08 0
locus1315 50 1 100 1e-08 0
locus1315 50 2 100 1e-08 0
locus1316 50 1 100 1e-08 0
locus1316 50 2 100 1e-08 0
locus1317 50 1 100 1e-08 0
locus1317 50 2 100 1e-08 0
locus1318 50 1 100 1e-08 0
locus1318 50 2 100 1e-08 0
locus1319 50 1 100 1e-08 0
locus1319 50 2 100 1e-08 0
locus1320 50 1 100 1e-08 0
locus1320 50 2 100 1e-08 0
locus1321 50 1 100 1e-08 0
locus1321 50 2 100 1e-08 0
locus1322 50 1 100 1e-08 0
locus1322 50 2 100 1e-08 0
locus1323 50 1 100 1e-08 0
locus1323 50 2 100 1e-08 0
locus1324 50 1 100 1e-08 0
locus1324 50 2 100 1e-08 0
locus1325 50 1 100 1e-08 0
locus1325 50 2 100 1e-08 0
locus1326 50 1 100 1e-08 0
locus1326 50 2 100 1e-08 0
locus1327 50 1 100 1e-08 0
locus1327 50 2 100 1e-08 0
locus1328 50 1 100 1e-08 0
locus1328 50 2 100 1e-08 0
locus1329 50 1 100 1e-08 0
locus1329 50 2 100 1e-08 0
locus1330 50 1 100 1e-08 0
locus1330 50 2 100 1e-08 0
locus1331 50 1 100 1e-08 0
locus1331 50 2 100 1e-08 0
locus1332 50 1 100 1e-08 0
locus1332 50 2 100 1e-08 0
locus1333 50 1 100 1e-08 0
locus1333 50 2 100 1e-08 0
locus1334 50 1 100 1e-08 0
locus1334 50 2 100 1e-08 0
locus1335 50 1 100 1e-08 0
locus1335 50 2 100 1e-08 0
locus1336 50 1 100 1e-08 0
locus1336 50 2 100 1e-08 0
locus1337 50 1 100 1e-08 0
locus1337 50 2 100 1e-08 0
locus1338 50 1 100 1e-08 0
locus1338 50 2 100 1e-08 0
locus1339 50 1 100 1e-08 0
locus1339 50 2 100 1e-08 0
locus1340 50 1 100 1e-08 0
locus1340 50 2 100 1e-08 0
locus1341 50 1 100 1e-08 0
locus1341 50 2 100 1e-08 0
locus1342 50 1 100 1e-08 0
locus1342 50 2 100 1e-08 0
locus1343 50 1 100 1e-08 0
locus1343 50 2 100 1e-08 0
locus1344 50 1 100 1e-08 0
locus1344 50 2 100 1e-08 0
locus1345 50 1 100 1e-08 0
locus1345 50 2 100 1e-08 0
locus1346 50 1 100 1e-08 0
locus1346 50 2 100 1e-08 0
locus1347 50 1 100 1e-08 0
locus1347 50 2 100 1e-08 0
locus1348 50 1 100 1e-08 0
locus1348 50 2 100 1e-08 0
locus1349 50 1 100 1e-08 0
locus1349 50 2 100 1e-08 0
locus1350 50 1 100 1e-08 0
locus1350 50 2 100 1e-08 0
locus1351 50 1 100 1e-08 0
locus1351 50 2 100 1e-08 0
locus1352 50 1 100 1e-08 0
locus1352 50 2 100 1e-08 0
locus1353 50 1 100 1e-08 0
locus1353 50 2 100 1e-08 0
locus1354 50 1 100 1e-08 0
locus1354 50 2 100 1e-08 0
locus1355 50 1 100 1e-08 0
locus1355 50 2 100 1e-08 0
locus1356 50 1 100 1e-08 0
locus1356 50 2 100 1e-08 0
locus1357 50 1 100 1e-08 0
locus1357 50 2 100 1e-08 0
locus1358 50 1 100 1e-08 0
locus1358 50 2 100 1e-08 0
locus1359 50 1 100 1e-08 0
locus1359 50 2 100 1e-08 0
locus1360 50 1 100 1e-08 0
locus1360 50 2 100 1e-08 0
locus1361 50 1 100 1e-08 0
locus1361 50 2 100 1e-08 0
locus1362 50 1 100 1e-08 0
locus1362 50 2 100 1e-08 0
locus1363 50 1 100 1e-08 0
locus1363 50 2 100 1e-08 0
locus1364 50 1 100 1e-08 0
locus1364 50 2 100 1e-08 0
locus1365 50 1 100 1e-08 0
locus1365 50 2 100 1e-08 0
locus1366 50 1 100 1e-08 0
locus1366 50 2 100 1e-08 0
locus1367 50 1 100 1e-08 0
locus1367 50 2 100 1e-08 0
locus1368 50 1 100 1e-08 0
locus1368 50 2 100 1e-08 0
locus1369 50 1 100 1e-08 0
locus1369 50 2 100 1e-08 0
locus1370 50 1 100 1e-08 0
locus1370 50 2 100 1e-08 0
locus1371 50 1 100 1e-08 0
locus1371 50 2 100 1e-08 0
locus1372 50 1 100 1e-08 0
locus1372 50 2 100 1e-08 0
locus1373 50 1 100 1e-08 0
locus1373 50 2 100 1e-08 0
locus1374 50 1 100 1e-08 0
locus1374 50 2 100 1e-08 0
locus1375 50 1 100 1e-08 0
locus1375 50 2 100 1e-08 0
locus1376 50 1 100 1e-08 0
locus1376 50 2 100 1e-08 0
locus1377 50 1 100 1e-08 0
locus1377 50 2 100 1e-08 0
locus1378 50 1 100 1e-08 0
locus1378 50 2 100 1e-08 0
locus1379 50 1 100 1e-08 0
locus1379 50 2 100 1e-08 0
locus1380 50 1 100 1e-08 0
locus1380 50 2 100 1e-08 0
locus1381 50 1 100 1e-08 0
locus1381 50 2 100 1e-08 0
locus1382 50 1 100 1e-08 0
locus1382 50 2 100 1e-08 0
locus1383 50 1 100 1e-08 0
locus1383 50 2 100 1e-08 0
locus1384 50 1 100 1e-08 0
locus1384 50 2 100 1e-08 0
locus1385 50 1 100 1e-08 0
locus1385 50 2 100 1e-08 0
locus1386 50 1 100 1e-08 0
locus1386 50 2 100 1e-08 0
locus1387 50 1 100 1e-08 0
locus1387 50 2 100 1e-08 0
locus1388 50 1 100 1e-08 0
locus1388 50 2 100 1e-08 0
locus1389 50 1 100 1e-08 0
locus1389 50 2 100 1e-08 0
locus1390 50 1 100 1e-08 0
locus1390 50 2 100 1e-08 0
locus1391 50 1 100 1e-08 0
locus1391 50 2 100 1e-08 0
locus1392 50 1 100 1e-08 0
locus1392 50 2 100 1e-08 0
locus1393 50 1 100 1e-08 0
locus1393 50 2 100 1e-08 0
locus1394 50 1 100 1e-08 0
locus1394 50 2 100 1e-08 0
locus1395 50 1 100 1e-08 0
locus1395 50 2 100 1e-08 0
locus1396 50 1 100 1e-08 0
locus1396 50 2 100 1e-08 0
locus1397 50 1 100 1e-08 0
locus1397 50 2 100 1e-08 0
locus1398 50 1 100 1e-08 0
locus1398 50 2 100 1e-08 0
locus1399 50 1 100 1e-08 0
locus1399 50 2 100 1e-08 0
locus1400 50 1 100 1e-08 0
locus1400 50 2 100 1e-08 0
locus1401 50 1 100 1e-08 0
locus1401 50 2 100 1e-08 0
locus1402 50 1 100 1e-08 0
locus1402 50 2 100 1e-08 0
locus1403 50 1 100 1e-08 0
locus1403 50 2 100 1e-08 0
locus1404 50 1 100 1e-08 0
locus1404 50 2 100 1e-08 0
locus1405 50 1 100 1e-08 0
locus1405 50 2 100 1e-08 0
locus1406 50 1 100 1e-08 0
locus1406 50 2 100 1e-08 0
locus1407 50 1 100 1e-08 0
locus1407 50 2 100 1e-08 0
locus1408 50 1 100 1e-08 0
locus1408 50 2 100 1e-08 0
locus1409 50 1 100 1e-08 0
locus1409 50 2 100 1e-08 0
locus1410 50 1 100 1e-08 0
locus1410 50 2 100 1e-08 0
locus1411 50 1 100 1e-08 0
locus1411 50 2 100 1e-08 0
locus1412 50 1 100 1e-08 0
locus1412 50 2 100 1e-08 0
locus1413 50 1 100 1e-08 0
locus1413 50 2 100 1e-08 0
locus1414 50 1 100 1e-08 0
locus1414 50 2 100 1e-08 0
locus1415 50 1 100 1e-08 0
locus1415 50 2 100 1e-08 0
locus1416 50 1 100 1e-08 0
locus1416 50 2 100 1e-08 0
locus1417 50 1 100 1e-08 0
locus1417 50 2 100 1e-08 0
locus1418 50 1 100 1e-08 0
locus1418 50 2 100 1e-08 0
locus1419 50 1 100 1e-08 0
locus1419 50 2 100 1e-08 0
locus1420 50 1 100 1e-08 0
locus1420 50 2 100 1e-08 0
locus1421 50 1 100 1e-08 0
locus1421 50 2 100 1e-08 0
locus1422 50 1 100 1e-08 0
locus1422 50 2 100 1e-08 0
locus1423 50 1 100 1e-08 0
locus1423 50 2 100 1e-08 0
locus1424 50 1 100 1e-08 0
locus1424 50 2 100 1e-08 0
locus1425 50 1 100 1e-08 0
locus1425 50 2 100 1e-08 0
locus1426 50 1 100 1e-08 0
locus1426 50 2 100 1e-08 0
locus1427 50 1 100 1e-08 0
locus1427 50 2 100 1e-08 0
locus1428 50 1 100 1e-08 0
locus1428 50 2 100 1e-08 0
locus1429 50 1 100 1e-08 0
locus1429 50 2 100 1e-08 0
locus1430 50 1 100 1e-08 0
locus1430 50 2 100 1e-08 0
locus1431 50 1 100 1e-08 0
locus1431 50 2 100 1e-08 0
locus1432 50 1 100 1e-08 0
locus1432 50 2 100 1e-08 0
locus1433 50 1 100 1e-08 0
locus1433 50 2 100 1e-08 0
locus1434 50 1 100 1e-08 0
locus1434 50 2 100 1e-08 0
locus1435 50 1 100 1e-08 0
locus1435 50 2 100 1e-08 0
locus1436 50 1 100 1e-08 0
locus1436 50 2 100 1e-08 0
locus1437 50 1 100 1e-08 0
locus1437 50 2 100 1e-08 0
locus1438 50 1 100 1e-08 0
locus1438 50 2 100 1e-08 0
locus1439 50 1 100 1e-08 0
locus1439 50 2 100 1e-08 0
locus1440 50 1 100 1e-08 0
locus1440 50 2 100 1e-08 0
locus1441 50 1 100 1e-08 0
locus1441 50 2 100 1e-08 0
locus1442 50 1 100 1e-08 0
locus1442 50 2 100 1e-08 0
locus1443 50 1 100 1e-08 0
locus1443 50 2 100 1e-08 0
locus1444 50 1 100 1e-08 0
locus1444 50 2 100 1e-08 0
locus1445 50 1 100 1e-08 0
locus1445 50 2 100 1e-08 0
locus1446 50 1 100 1e-08 0
locus1446 50 2 100 1e-08 0
locus1447 50 1 100 1e-08 0
locus1447 50 2 100 1e-08 0
locus1448 50 1 100 1e-08 0
locus1448 50 2 100 1e-08 0
locus1449 50 1 100 1e-08 0
locus1449 50 2 100 1e-08 0
locus1450 50 1 100 1e-08 0
locus1450 50 2 100 1e-08 0
locus1451 50 1 100 1e-08 0
locus1451 50 2 100 1e-08 0
locus1452 50 1 100 1e-08 0
locus1452 50 2 100 1e-08 0
locus1453 50 1 100 1e-08 0
locus1453 50 2 100 1e-08 0
locus1454 50 1 100 1e-08 0
locus1454 50 2 100 1e-08 0
locus1455 50 1 100 1e-08 0
locus1455 50 2 100 1e-08 0
locus1456 50 1 100 1e-08 0
locus1456 50 2 100 1e-08 0
locus1457 50 1 100 1e-08 0
locus1457 50 2 100 1e-08 0
locus1458 50 1 100 1e-08 0
locus1458 50 2 100 1e-08 0
locus1459 50 1 100 1e-08 0
locus1459 50 2 100 1e-08 0
locus1460 50 1 100 1e-08 0
locus1460 50 2 100 1e-08 0
locus1461 50 1 100 1e-08 0
locus1461 50 2 100 1e-08 0
locus1462 50 1 100 1e-08 0
locus1462 50 2 100 1e-08 0
locus1463 50 1 100 1e-08 0
locus1463 50 2 100 1e-08 0
locus1464 50 1 100 1e-08 0
locus1464 50 2 100 1e-08 0
locus1465 50 1 100 1e-08 0
locus1465 50 2 100 1e-08 0
locus1466 50 1 100 1e-08 0
locus1466 50 2 100 1e-08 0
locus1467 50 1 100 1e-08 0
locus1467 50 2 100 1e-08 0
locus1468 50 1 100 1e-08 0
locus1468 50 2 100 1e-08 0
locus1469 50 1 100 1e-08 0
locus1469 50 2 100 1e-08 0
locus1470 50 1 100 1e-08 0
locus1470 50 2 100 1e-08 0
locus1471 50 1 100 1e-08 0
locus1471 50 2 100 1e-08 0
locus1472 50 1 100 1e-08 0
locus1472 50 2 100 1e-08 0
locus1473 50 1 100 1e-08 0
locus1473 50 2 100 1e-08 0
locus1474 50 1 100 1e-08 0
locus1474 50 2 100 1e-08 0
locus1475 50 1 100 1e-08 0
locus1475 50 2 100 1e-08 0
locus1476 50 1 100 1e-08 0
locus1476 50 2 100 1e-08 0
locus1477 50 1 100 1e-08 0
locus1477 50 2 100 1e-08 0
locus1478 50 1 100 1e-08 0
locus1478 50 2 100 1e-08 0
locus1479 50 1 100 1e-08 0
locus1479 50 2 100 1e-08 0
locus1480 50 1 100 1e-08 0
locus1480 50 2 100 1e-08 0
locus1481 50 1 100 1e-08 0
locus1481 50 2 100 1e-08 0
locus1482 50 1 100 1e-08 0
locus1482 50 2 100 1e-08 0
locus1483 50 1 100 1e-08 0
locus1483 50 2 100 1e-08 0
locus1484 50 1 100 1e-08 0
locus1484 50 2 100 1e-08 0
locus1485 50 1 100 1e-08 0
locus1485 50 2 100 1e-08 0
locus1486 50 1 100 1e-08 0
locus1486 50 2 100 1e-08 0
locus1487 50 1 100 1e-08 0
locus1487 50 2 100 1e-08 0
locus1488 50 1 100 1e-08 0
locus1488 50 2 100 1e-08 0
locus1489 50 1 100 1e-08 0
locus1489 50 2 100 1e-08 0
locus1490 50 1 100 1e-08 0
locus1490 50 2 100 1e-08 0
locus1491 50 1 100 1e-08 0
locus1491 50 2 100 1e-08 0
locus1492 50 1 100 1e-08 0
locus1492 50 2 100 1e-08 0
locus1493 50 1 100 1e-08 0
locus1493 50 2 100 1e-08 0
locus1494 50 1 100 1e-08 0
locus1494 50 2 100 1e-08 0
locus1495 50 1 100 1e-08 0
locus1495 50 2 100 1e-08 0
locus1496 50 1 100 1e-08 0
locus1496 50 2 100 1e-08 0
locus1497 50 1 100 1e-08 0
locus1497 50 2 100 1e-08 0
locus1498 50 1 100 1e-08 0
locus1498 50 2 100 1e-08 0
locus1499 50 1 100 1e-08 0
locus1499 50 2 100 1e-08 0
locus1500 50 1 100 1e-08 0
locus1500 50 2 100 1e-08 0
locus1501 50 1 100 1e-08 0
locus1501 50 2 100 1e-08 0
locus1502 50 1 100 1e-08 0
locus1502 50 2 100 1e-08 0
locus1503 50 1 100 1e-08 0
locus1503 50 2 100 1e-08 0
locus1504 50 1 100 1e-08 0
locus1504 50 2 100 1e-08 0
locus1505 50 1 100 1e-08 0
locus1505 50 2 100 1e-08 0
locus1506 50 1 100 1e-08 0
locus1506 50 2 100 1e-08 0
locus1507 50 1 100 1e-08 0
locus1507 50 2 100 1e-08 0
locus1508 50 1 100 1e-08 0
locus1508 50 2 100 1e-08 0
locus1509 50 1 100 1e-08 0
locus1509 50 2 100 1e-08 0
locus1510 50 1 100 1e-08 0
locus1510 50 2 100 1e-08 0
locus1511 50 1 100 1e-08 0
locus1511 50 2 100 1e-08 0
locus1512 50 1 100 1e-08 0
locus1512 50 2 100 1e-08 0
locus1513 50 1 100 1e-08 0
locus1513 50 2 100 1e-08 0
locus1514 50 1 100 1e-08 0
locus1514 50 2 100 1e-08 0
locus1515 50 1 100 1e-08 0
locus1515 50 2 100 1e-08 0
locus1516 50 1 100 1e-08 0
locus1516 50 2 100 1e-08 0
locus1517 50 1 100 1e-08 0
locus1517 50 2 100 1e-08 0
locus1518 50 1 100 1e-08 0
locus1518 50 2 100 1e-08 0
locus1519 50 1 100 1e-08 0
locus1519 50 2 100 1e-08 0
locus1520 50 1 100 1e-08 0
locus1520 50 2 100 1e-08 0
locus1521 50 1 100 1e-08 0
locus1521 50 2 100 1e-08 0
locus1522 50 1 100 1e-08 0
locus1522 50 2 100 1e-08 0
locus1523 50 1 100 1e-08 0
locus1523 50 2 100 1e-08 0
locus1524 50 1 100 1e-08 0
locus1524 50 2 100 1e-08 0
locus1525 50 1 100 1e-08 0
locus1525 50 2 100 1e-08 0
locus1526 50 1 100 1e-08 0
locus1526 50 2 100 1e-08 0
locus1527 50 1 100 1e-08 0
locus1527 50 2 100 1e-08 0
locus1528 50 1 100 1e-08 0
locus1528 50 2 100 1e-08 0
locus1529 50 1 100 1e-08 0
locus1529 50 2 100 1e-08 0
locus1530 50 1 100 1e-08 0
locus1530 50 2 100 1e-08 0
locus1531 50 1 100 1e-08 0
locus1531 50 2 100 1e-08 0
locus1532 50 1 100 1e-08 0
locus1532 50 2 100 1e-08 0
locus1533 50 1 100 1e-08 0
locus1533 50 2 100 1e-08 0
locus1534 50 1 100 1e-08 0
locus1534 50 2 100 1e-08 0
locus1535 50 1 100 1e-08 0
locus1535 50 2 100 1e-08 0
locus1536 50 1 100 1e-08 0
locus1536 50 2 100 1e-08 0
locus1537 50 1 100 1e-08 0
locus1537 50 2 100 1e-08 0
locus1538 50 1 100 1e-08 0
locus1538 50 2 100 1e-08 0
locus1539 50 1 100 1e-08 0
locus1539 50 2 100 1e-08 0
locus1540 50 1 100 1e-08 0
locus1540 50 2 100 1e-08 0
locus1541 50 1 100 1e-08 0
locus1541 50 2 100 1e-08 0
locus1542 50 1 100 1e-08 0
locus1542 50 2 100 1e-08 0
locus1543 50 1 100 1e-08 0
locus1543 50 2 100 1e-08 0
locus1544 50 1 100 1e-08 0
locus1544 50 2 100 1e-08 0
locus1545 50 1 100 1e-08 0
locus1545 50 2 100 1e-08 0
locus1546 50 1 100 1e-08 0
locus1546 50 2 100 1e-08 0
locus1547 50 1 100 1e-08 0
locus1547 50 2 100 1e-08 0
locus1548 50 1 100 1e-08 0
locus1548 50 2 100 1e-08 0
locus1549 50 1 100 1e-08 0
locus1549 50 2 100 1e-08 0
locus1550 50 1 100 1e-08 0
locus1550 50 2 100 1e-08 0
locus1551 50 1 100 1e-08 0
locus1551 50 2 100 1e-08 0
locus1552 50 1 100 1e-08 0
locus1552 50 2 100 1e-08 0
locus1553 50 1 100 1e-08 0
locus1553 50 2 100 1e-08 0
locus1554 50 1 100 1e-08 0
locus1554 50 2 100 1e-08 0
locus1555 50 1 100 1e-08 0
locus1555 50 2 100 1e-08 0
locus1556 50 1 100 1e-08 0
locus1556 50 2 100 1e-08 0
locus1557 50 1 100 1e-08 0
locus1557 50 2 100 1e-08 0
locus1558 50 1 100 1e-08 0
locus1558 50 2 100 1e-08 0
locus1559 50 1 100 1e-08 0
locus1559 50 2 100 1e-08 0
locus1560 50 1 100 1e-08 0
locus1560 50 2 100 1e-08 0
locus1561 50 1 100 1e-08 0
locus1561 50 2 100 1e-08 0
locus1562 50 1 100 1e-08 0
locus1562 50 2 100 1e-08 0
locus1563 50 1 100 1e-08 0
locus1563 50 2 100 1e-08 0
locus1564 50 1 100 1e-08 0
locus1564 50 2 100 1e-08 0
locus1565 50 1 100 1e-08 0
locus1565 50 2 100 1e-08 0
locus1566 50 1 100 1e-08 0
locus1566 50 2 100 1e-08 0
locus1567 50 1 100 1e-08 0
locus1567 50 2 100 1e-08 0
locus1568 50 1 100 1e-08 0
locus1568 50 2 100 1e-08 0
locus1569 50 1 100 1e-08 0
locus1569 50 2 100 1e-08 0
locus1570 50 1 100 1e-08 0
locus1570 50 2 100 1e-08 0
locus1571 50 1 100 1e-08 0
locus1571 50 2 100 1e-08 0
locus1572 50 1 100 1e-08 0
locus1572 50 2 100 1e-08 0
locus1573 50 1 100 1e-08 0
locus1573 50 2 100 1e-08 0
locus1574 50 1 100 1e-08 0
locus1574 50 2 100 1e-08 0
locus1575 50 1 100 1e-08 0
locus1575 50 2 100 1e-08 0
locus1576 50 1 100 1e-08 0
locus1576 50 2 100 1e-08 0
locus1577 50 1 100 1e-08 0
locus1577 50 2 100 1e-08 0
locus1578 50 1 100 1e-08 0
locus1578 50 2 100 1e-08 0
locus1579 50 1 100 1e-08 0
locus1579 50 2 100 1e-08 0
locus1580 50 1 100 1e-08 0
locus1580 50 2 100 1e-08 0
locus1581 50 1 100 1e-08 0
locus1581 50 2 100 1e-08 0
locus1582 50 1 100 1e-08 0
locus1582 50 2 100 1e-08 0
locus1583 50 1 100 1e-08 0
locus1583 50 2 100 1e-08 0
locus1584 50 1 100 1e-08 0
locus1584 50 2 100 1e-08 0
locus1585 50 1 100 1e-08 0
locus1585 50 2 100 1e-08 0
locus1586 50 1 100 1e-08 0
locus1586 50 2 100 1e-08 0
locus1587 50 1 100 1e-08 0
locus1587 50 2 100 1e-08 0
locus1588 50 1 100 1e-08 0
locus1588 50 2 100 1e-08 0
locus1589 50 1 100 1e-08 0
locus1589 50 2 100 1e-08 0
locus1590 50 1 100 1e-08 0
locus1590 50 2 100 1e-08 0
locus1591 50 1 100 1e-08 0
locus1591 50 2 100 1e-08 0
locus1592 50 1 100 1e-08 0
locus1592 50 2 100 1e-08 0
locus1593 50 1 100 1e-08 0
locus1593 50 2 100 1e-08 0
locus1594 50 1 100 1e-08 0
locus1594 50 2 100 1e-08 0
locus1595 50 1 100 1e-08 0
locus1595 50 2 100 1e-08 0
locus1596 50 1 100 1e-08 0
locus1596 50 2 100 1e-08 0
locus1597 50 1 100 1e-08 0
locus1597 50 2 100 1e-08 0
locus1598 50 1 100 1e-08 0
locus1598 50 2 100 1e-08 0
locus1599 50 1 100 1e-08 0
locus1599 50 2 100 1e-08 0
locus1600 50 1 100 1e-08 0
locus1600 50 2 100 1e-08 0
locus1601 50 1 100 1e-08 0
locus1601 50 2 100 1e-08 0
locus1602 50 1 100 1e-08 0
locus1602 50 2 100 1e-08 0
locus1603 50 1 100 1e-08 0
locus1603 50 2 100 1e-08 0
locus1604 50 1 100 1e-08 0
locus1604 50 2 100 1e-08 0
locus1605 50 1 100 1e-08 0
locus1605 50 2 100 1e-08 0
locus1606 50 1 100 1e-08 0
locus1606 50 2 100 1e-08 0
locus1607 50 1 100 1e-08 0
locus1607 50 2 100 1e-08 0
locus1608 50 1 100 1e-08 0
locus1608 50 2 100 1e-08 0
locus1609 50 1 100 1e-08 0
